scorer,,,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan
bodyparts,,,Tail,Tail,Right Eye,Right Eye,Left Eye,Left Eye,Nostrils,Nostrils,Beak,Beak,Head,Head,Right Flipper,Right Flipper,Left Flipper,Left Flipper,Right Hind Flipper,Right Hind Flipper,Left Hind Flipper,Left Hind Flipper,Scute,Scute,Shell,Shell,Neck,Neck
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,turtle10,img030.png,,,979.2998478550905,633.3751081285805,1247.6228104252175,604.209568718784,1130.960652786032,615.8757844827027,1171.792407959747,748.0928964737798,1103.7394826702218,495.324888255544,485.4300471825377,989.1946889280968,1469.2809099396704,658.651908950404,217.1070846124106,611.9870458947297,,,327.936134369637,569.2109214270283,679.8669765811806,522.5460583713541,1006.5210179709005,376.71836132237195
labeled-data,turtle10,img091.png,,,981.244217149077,615.8757844827027,1251.5115490131905,606.1539380127705,1111.5169598461675,611.9870458947297,1144.5712378439368,742.2597885918204,1121.2388063160997,477.82556460966623,397.93342895314845,977.5284731641783,1545.111312405141,715.0386184760105,242.38388543423417,590.5989836608791,,,362.9347816613927,512.8242119014219,747.9199018707055,487.5474110795983,1062.9077274965068,363.1077762644669
labeled-data,turtle10,img132.png,,,954.023047033267,586.7102450729062,1216.5129017214347,576.988398602974,1072.629573966439,586.7102450729062,1107.6282212581948,699.4836641241191,1066.7964660844798,440.8825480239241,386.26721318922984,893.9205935227618,1564.5550053450054,716.9829877699968,230.7176696703156,596.4320915428383,,,372.65662813132485,512.8242119014219,611.8140512916556,477.82556460966543,1031.7978187927242,328.10912897270987
labeled-data,turtle10,img187.png,,,864.5820595098913,563.377813545068,1138.7381299619778,563.3778135450676,981.244217149077,555.6003363691221,1002.6322793829277,693.6505562421585,1010.4097565588734,446.7156559058821,347.37982730950137,862.8106848189788,1517.8901422893314,705.3167720060765,265.71631696207135,615.8757844827023,,,370.7122588373385,506.99110401946217,640.979590701452,433.10507084797763,971.5223706791448,322.2760210907507
labeled-data,turtle10,img257.png,,,860.6933209219185,615.8757844827015,1138.7381299619778,610.042676600742,977.3554785611042,613.931415188715,1006.5210179709006,753.9260043557377,1002.6322793829277,475.88119531567855,355.15730448544707,913.3642864626257,1576.2212211089243,707.2611413000628,277.3825327259899,656.7075396564173,,,401.8221675411213,512.8242119014226,648.7570678773978,471.992456727708,979.2998478550907,353.38592979453625
labeled-data,turtle10,img276.png,,,876.24827527381,625.5976309526361,1152.3487150198828,629.4863695406094,998.7435407949549,629.4863695406092,1010.4097565588736,765.5922201196591,1031.7978187927242,471.9924567277085,382.37847460125704,907.5311785806675,1560.6662667570329,713.0942491820264,306.54807213578636,662.5406475383775,,,417.37712189301277,532.2679048412868,668.2007608172621,479.7699339036537,994.8548022069821,380.6070999103462
labeled-data,turtle10,img375.png,,,920.9687690354978,689.7618176541883,1195.1248394875843,705.3167720060801,1035.6865573806972,697.5392948301342,1057.0746196145478,820.0345603512792,1062.907727496507,567.2665521330434,395.989059659162,930.8636101085046,1687.0502708661506,872.5325312889134,320.15865719369134,619.764523070676,,,430.98770695091775,534.2122741352734,668.2007608172621,540.045382017233,1049.2971424386021,442.8269173179121
labeled-data,turtle10,img446.png,,,860.6933209219185,670.318124714324,1134.8493913740049,676.1512325962835,971.522370679145,683.9287097722291,992.9104329129957,827.8120375272249,1000.6879100889414,534.2122741352742,355.15730448544707,855.0332076430341,1702.605225218042,884.1987470528322,318.2142878997049,629.4863695406082,,,409.59964471706706,530.3235355473005,685.70008446314,489.4917803735859,981.2442171490771,401.99516214419697
