scorer,,,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan
bodyparts,,,Tail,Tail,Right Eye,Right Eye,Left Eye,Left Eye,Nostrils,Nostrils,Beak,Beak,Head,Head,Right Flipper,Right Flipper,Left Flipper,Left Flipper,Right Hind Flipper,Right Hind Flipper,Left Hind Flipper,Left Hind Flipper,Scute,Scute,Shell,Shell,Neck,Neck
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,turtle18,img059.png,,,,,1122.6395797271045,662.7349414244918,1070.9982802031968,669.7769368141159,1087.4296027789856,721.4182363380236,1174.2808792510125,618.1356372902078,1373.8040819570201,803.5748492169676,1507.6019943598724,810.6168446065914,,,,,1655.483897541972,439.738420753071,1671.915220117761,489.0323884804376,1291.6474690780758,573.5363331559237
labeled-data,turtle18,img090.png,1864.3964274341447,378.7077940429979,,,991.1889991207938,681.5135957968223,941.8950313934271,688.555591186446,958.326353969216,737.8495589138126,1040.4829668481602,625.1776326798316,1061.6089530170318,794.1855220308029,1331.5521096192774,740.1968907103535,1847.9651048583564,582.9256603420882,1847.9651048583564,446.78041614269455,1556.8959620872392,432.69642536344736,1589.758607238817,507.8110428527678,1160.196888471765,575.8836649524651
labeled-data,turtle18,img144.png,1772.8504873690358,364.62380326375035,,,782.2764692286211,780.1015312515557,732.9825015012545,791.8381902342621,761.1504830597497,845.8268215547114,836.2651005490702,719.0709045414827,,,909.0323862418495,822.3535035892985,1725.9038514382105,533.6316926147217,1779.8924827586595,423.30709817728194,1397.277399922433,474.94839770119034,1430.140045074011,538.3263562078045,941.8950313934273,660.387609627951
labeled-data,turtle18,img189.png,1678.9572155073852,404.5284438049521,,,587.447930115696,728.4602317276482,552.237953167577,733.1548953207307,568.6692757433658,794.1855220308037,650.8258886223101,674.4716004071989,1052.2196258308668,855.2161487408761,913.727049834932,937.3727616198205,1639.0525749661836,575.8836649524645,1667.2205565246788,481.9903930908139,1178.9755428440953,500.7690474631445,1202.448860809508,575.883664952465,770.5398102459147,627.5249644763735
labeled-data,turtle18,img196.png,1676.6098837108439,416.2651027876584,,,575.7112711329896,728.4602317276483,542.8486259814119,730.8075635241894,542.8486259814119,782.4488630480971,636.7418978430626,674.4716004071989,1028.7463078654541,834.0901625720047,857.3910867179417,916.2467754509493,1641.3999067627249,575.8836649524645,1636.7052431696422,500.7690474631439,1181.3228746406367,496.074383870062,1204.7961926060493,566.4943377663,751.7611558735846,625.1776326798322
labeled-data,turtle18,img257.png,1540.4646395114503,395.13911661878706,,,542.8486259814119,796.532853827345,,,554.5852849641183,831.742830775464,,,,,467.7340084920914,714.3762409484008,1594.4532708318995,547.7156833939695,1441.8767040567172,496.07438387006164,970.0630129519222,533.6316926147225,977.1050083415461,615.7883054936668,655.5205522153926,683.8609275933638
labeled-data,turtle18,img292.png,1582.716611849193,420.9597663807409,,,627.3525706568975,730.8075635241893,,,,,678.9938701808053,683.8609275933638,1146.1128976925174,906.8574482647838,639.0892296396038,1024.2240380918477,1697.735869879715,568.8416695628406,1439.5293722601757,528.9370290216393,1000.5783263069587,514.8530382423922,1014.6623170862064,589.9676557317129,735.3298332977956,665.0822732210338
labeled-data,turtle18,img340.png,1561.5906256803216,500.7690474631439,,,,,,,,,,,1157.8495566752238,810.6168446065918,528.7646352021642,843.4794897581703,1697.735869879715,679.1662640002802,1331.5521096192774,604.05164651096,878.5170728868129,524.2423654285574,878.5170728868129,620.4829690867496,,
