scorer,,,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan
bodyparts,,,Tail,Tail,Right Eye,Right Eye,Left Eye,Left Eye,Nostrils,Nostrils,Beak,Beak,Head,Head,Right Flipper,Right Flipper,Left Flipper,Left Flipper,Right Hind Flipper,Right Hind Flipper,Left Hind Flipper,Left Hind Flipper,Scute,Scute,Shell,Shell,Neck,Neck
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,turtle14,img037.png,,,,,308.8461412951466,600.514023722324,273.1923030151957,601.834536251211,277.7102127629744,624.665319426176,337.89741693066213,572.7832606156956,389.3974055572578,661.2576000511292,505.60250809931995,653.3345248778069,,,,,607.2819728236243,542.411472451293,597.7901798552085,583.6422800420602,389.3974055572578,556.9371102690508
labeled-data,turtle14,img077.png,,,,,284.8985421119183,593.3439572639695,253.4007619256382,590.7900831948116,255.954635994796,617.1801152427759,311.2885741598826,560.9948857213036,,,457.7106874582656,596.7491226895122,,,,,608.3892575385784,539.7126018116537,609.2405488949641,580.5745869181792,375.98671724521466,543.9690585935834
labeled-data,turtle14,img121.png,,,,,246.59043107455062,605.2620362533717,212.5387768191127,601.8568708278278,215.9439422446565,631.6520683013359,288.30370753746206,567.80521657239,,,381.09446538353035,643.5701472907392,,,,,599.0250526183329,557.5897202957585,580.2966427778422,601.0055794714418,349.5966851972503,555.8871375829867
labeled-data,turtle14,img212.png,,,,,187.0000361275343,581.4258782745651,166.56904357427155,578.0207128490213,167.42033493065748,606.9646189661435,,,,,215.09265088827055,530.3483968914082,,,711.395511661278,629.0981942321782,562.4195242937371,563.5487597904603,562.4195242937371,604.4107448969858,306.18082602156693,537.1587277424958
labeled-data,turtle14,img243.png,,,,,173.37937442535912,574.6155474234774,159.75871272318395,572.0616733543197,164.0151695051137,602.7081621842137,224.45685580851597,546.5229326627413,,,242.3339742926209,680.175675615335,,,703.7338894538044,606.1133276097576,502.8291293467209,540.5638931680396,482.39813679345815,581.4258782745651,276.3856285480588,538.0100190988818
labeled-data,turtle14,img288.png,,,,,181.04099663283264,574.6155474234774,,,,,223.60556445213004,548.2255153755132,,,205.72844596802514,583.979752343723,,,708.8416375921202,571.2103819979337,455.1568133891078,511.6199870509174,455.1568133891078,557.5897202957585,257.65721870756795,534.604853673338
labeled-data,turtle14,img320.png,707.1390548793482,460.54250566776057,,,,,,,,,,,,,120.59931032943034,589.9387918384245,707.9903462357343,575.4668387798635,642.4409117940162,527.7945228222504,390.45867030377576,506.51223891260173,457.7106874582656,526.9432314658645,232.1184780159895,553.3332635138288
labeled-data,turtle14,img346.png,665.4257784164369,460.54250566776057,,,140.17901152630716,561.8461770776883,,,143.58417695185096,593.3439572639684,170.82550035620127,542.2664758808115,402.37674929317905,646.1240213598971,140.17901152630716,658.0421003493004,693.518393177173,559.2923030085304,593.9173044800173,525.2406487530925,345.34022841532055,496.29674263597036,355.5557246919519,528.6458141786363,205.72844596802514,527.7945228222504
