scorer,,,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan
bodyparts,,,Tail,Tail,Right Eye,Right Eye,Left Eye,Left Eye,Nostrils,Nostrils,Beak,Beak,Head,Head,Right Flipper,Right Flipper,Left Flipper,Left Flipper,Right Hind Flipper,Right Hind Flipper,Left Hind Flipper,Left Hind Flipper,Scute,Scute,Shell,Shell,Neck,Neck
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,turtle7,img0010.png,,,,,,,,,,,,,,,593.3392737691532,1040.735906711936,,,732.9825015012544,777.7541994550143,477.12333567825635,641.6089552556213,162.5808749417267,655.6929460348692,40.51962152158085,683.8609275933644
labeled-data,turtle7,img0183.png,,,103.89758002819505,758.9755450826849,324.54676890307405,742.5442225068957,235.34816063450597,751.9335496930611,254.12681500683607,871.6474713166655,164.92820673826796,615.7883054936676,,,730.6351697047132,890.4261256889952,,,643.7838932326863,740.1968907103543,502.9439854402103,552.4103469870531,378.5354002235232,561.7996741732182,113.2869072143601,514.8530382423932
labeled-data,turtle7,img0286.png,,,617.9632434707323,761.3228768792256,794.0131282113274,704.9869137622352,761.1504830597496,744.8915543034366,772.8871420424559,862.2581441304999,601.5319208949435,618.1356372902085,94.50825284202998,808.2695128100517,972.4103447484636,857.5634805374173,,,,,42.86695331812211,561.7996741732186,683.6885337738878,557.1050105801354,467.73400849209133,526.5896972250991
labeled-data,turtle7,img0348.png,,,714.2038471289243,798.880185623886,890.2537318695192,737.8495589138128,864.4330821075654,777.7541994550141,873.8224092937304,906.8574482647838,740.0244968908783,665.0822732210336,110.93957541781884,960.8460795852338,1024.0516442723715,845.8268215547108,,,,,45.214285114663376,613.4409736971264,291.6841237514964,599.3569829178788,566.3219439468245,564.1470059697593
labeled-data,turtle7,img0493.png,,,693.0778609600529,831.7428307754636,911.3797180383907,787.1435266411794,840.9597641421527,824.7008353858395,869.1277457006479,956.1514159921504,763.4978148562909,679.1662640002812,117.98157080744264,906.8574482647846,1155.5022248786825,904.5101164682424,,,,,92.16092104548872,634.566959865998,336.28342788578044,639.26162345908,627.3525706568975,559.4523423766767
labeled-data,turtle7,img0557.png,,,721.2458425185481,812.9641764031333,955.9790221726747,758.975545082684,883.2117364798954,796.5328538273444,920.7690452245557,930.3307662301963,786.9711328217036,655.6929460348686,106.2449118247363,855.2161487408769,1169.5862156579299,897.4681210786184,,,,,68.68760308007603,660.3876096279517,326.89410069961536,639.26162345908,629.6999024534387,526.5896972250989
labeled-data,turtle7,img0586.png,,,744.7191604839608,747.2388860999779,972.4103447484636,704.986913762235,901.9903908522256,726.1128999311064,937.2003678003446,862.2581441304997,768.1924784493734,594.6623193247956,96.85558463857126,876.3421349097483,1174.2808792510125,859.9108123339581,,,,,120.32890260398392,594.6623193247963,355.06208225811054,582.9256603420897,629.6999024534387,498.4217156666038
labeled-data,turtle7,img0653.png,,,808.0971189905749,726.1128999311065,1031.0936396619952,683.8609275933633,970.0630129519224,697.944918372611,1000.5783263069588,838.784826165087,836.2651005490701,580.5783285455478,174.31753392443304,939.7200934163625,1282.2581418919108,829.3954989789216,75.72959846969985,841.1321579616293,,,150.84421595902037,599.3569829178789,390.2720592062295,561.7996741732182,690.7305291635116,489.03238848043867
