scorer,,,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan
bodyparts,,,Tail,Tail,Right Eye,Right Eye,Left Eye,Left Eye,Nostrils,Nostrils,Beak,Beak,Head,Head,Right Flipper,Right Flipper,Left Flipper,Left Flipper,Right Hind Flipper,Right Hind Flipper,Left Hind Flipper,Left Hind Flipper,Scute,Scute,Shell,Shell,Neck,Neck
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,turtle15,img0029.png,1182.55177498421,611.8567292476238,871.7143587874014,180.96041684781488,953.9464794743878,177.67113202033545,912.8304191308946,177.67113202033545,917.7643463721138,207.2746954676506,924.3429160270725,151.3568534004998,674.3572691386339,203.98541064017107,1210.5106960177854,182.60505926155466,1113.4767936071414,694.0888499346103,1277.9410349811144,680.9317106246925,,,1062.4928787812098,169.44791995163683,947.3679098194289,297.73002822333564
labeled-data,turtle15,img0065.png,1225.312477741443,585.5424506277883,935.8554129232507,129.97650202188333,1021.3768184377166,118.46400512570524,976.9714732667439,121.75328995318469,980.2607580942233,148.0675685730203,986.8393277491823,98.72829616082848,694.0929781035106,162.86935029667788,1281.2303198085938,156.2907806417189,1159.5267811918538,667.7745713147746,1328.9249498070458,662.8406440735554,,,1124.9892905033196,129.97650202188325,1008.2196791277988,264.837179948541
labeled-data,turtle15,img0140.png,1210.5106960177854,644.7495775224183,,,,,,,,,,,598.7037181066064,251.68004063862318,1386.4874342879364,254.96932546610262,1169.3946356742922,741.7834799330624,1358.528513254361,720.4031285544459,,,1167.7499932605524,171.0925623653765,996.7071822316207,222.07647719130804
labeled-data,turtle15,img0163.png,1213.7999808452648,648.0388623498978,,,,,,,,,,,615.1501422440036,236.87825891496564,1401.289216011594,301.0193130508151,1180.9071325704704,756.5852616567199,1366.7517253230596,690.7995651071308,,,1164.460708433073,180.96041684781486,991.7732549904015,246.746113397404
labeled-data,turtle15,img0248.png,1115.1214360208812,541.1371054568154,,,,,,,,,,,577.3233667279899,54.32295098985574,1179.2624901567306,166.15863512415726,1039.4678849888537,625.0138685575416,1291.0981742910321,601.9888747651854,,,1240.1142594651005,240.16754374244508,921.0536311995932,164.51399271041757
labeled-data,turtle15,img0296.png,1580.5552642044759,833.8834551024871,,,,,,,,,1402.9338835205854,277.99431925845886,1700.614160407476,327.3335916706508,1177.6178728382424,358.58179753170555,1748.3087904059282,853.619164067364,1365.1071080045715,856.9084488948433,1302.610696282462,542.7817478705551,1583.8445490319555,786.188825104035,,
labeled-data,turtle15,img0336.png,1570.6874097220375,797.7013220002132,,,1310.8339083511605,325.688949256911,,,,,1348.6606838671742,333.9121613256096,1567.3981248945581,305.9532402920342,1129.9232428397904,363.5157247729247,1730.2177238547913,809.2138188963912,1373.3303200732703,832.2388126887474,1304.2553386962015,587.1870930415278,1559.1749128258593,758.2299040704596,,
labeled-data,turtle15,img0387.png,1555.88562799838,722.0477709681855,,,1246.692854215311,291.15145856837665,,,,,1292.7428418000236,299.37467063707527,1598.646330755613,409.56571235763715,1124.989315598571,444.1032030461714,1717.0605845448736,708.8906316582677,1376.6196049007494,764.8084737254185,1273.0071328351466,526.3353237331578,1532.8606342060239,672.7084985559937,,
