scorer,,,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan
bodyparts,,,Tail,Tail,Right Eye,Right Eye,Left Eye,Left Eye,Nostrils,Nostrils,Beak,Beak,Head,Head,Right Flipper,Right Flipper,Left Flipper,Left Flipper,Right Hind Flipper,Right Hind Flipper,Left Hind Flipper,Left Hind Flipper,Scute,Scute,Shell,Shell,Neck,Neck
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,turtle17,img028.png,,,1263.4794875195805,336.45582170525574,1418.4033860913041,397.4864484153284,1308.0787916538648,366.97113506029217,1296.3421326711584,425.6544299738239,1359.7200911777725,322.371830926008,782.2764692286211,714.3762409484002,1355.02542758469,1047.6973560572592,,,,,,,1744.6825058105403,881.036798502829,1319.815450636571,604.0516465109615
labeled-data,turtle17,img086.png,,,1324.5101142296535,453.8224115323204,1481.7813445979184,465.55907051502675,1406.6667271085978,474.9483977011919,1409.014058905139,521.8950336320172,1394.9300681258915,420.95976638074274,779.9291374320798,214.3945682851113,1528.7279805287437,1000.7507201264355,885.5590682764367,702.6395819656948,1460.655358429047,1010.1400473126005,,,1617.9265887973118,808.2695128100518,1230.6168423680028,641.6089552556218
labeled-data,turtle17,img107.png,,,1608.5372616111467,418.6124345842014,,,1707.12519706588,435.0437571599904,1688.3465426935497,489.0323884804394,1533.4226441218264,378.7077940429999,934.8530360038034,834.0901625720055,1521.68598513912,967.8880749748578,723.5931743150894,784.7961948446389,,,,,819.8337779732813,566.4943377663012,1430.1400450740105,620.4829690867502
labeled-data,turtle17,img153.png,,,,,,,,,,,1735.293178624375,331.76115811217466,1218.8801833852965,277.7725267917255,,,519.3753080159992,1057.0866832434258,1153.1548930821411,1066.476010429591,838.6124323456114,688.5555911864471,796.3604600078686,782.4488630480978,1639.0525749661833,477.29572949773313
labeled-data,turtle17,img288.png,,,,,,,,,,,,,,,,,,,,,1303.3841280607821,672.1242686106582,1322.1627824331122,822.3535035892994,,
labeled-data,turtle17,img342.png,,,,,155.5388795521029,45.38667893414015,113.2869072143601,19.566029172186177,117.98157080744264,101.72264205113055,,,,,275.2528011757075,524.2423654285585,,,,,,,,,,
labeled-data,turtle17,img380.png,,,437.21869513705485,153.36394157503838,,,547.5432895744943,148.66927798195587,561.627280353742,226.13122726781768,336.28342788578044,125.19596001654321,,,488.8599946609627,611.0936419005852,,,,,,,,,179.01219751751557,186.22658672661606
labeled-data,turtle17,img405.png,,,655.5205522153926,258.99387241939536,,,747.0664922805021,247.25721343668903,761.1504830597496,320.0244991294683,568.6692757433658,230.8258908609002,162.5808749417267,205.00524109894621,599.1845890984023,472.6010659046506,,,,,,,,,359.7567458511931,322.3718309260095
labeled-data,turtle17,img456.png,,,1054.5669576274079,237.867886250524,,,1101.5135935582332,223.78389547127637,1120.2922479305635,294.20384936751435,927.8110406141795,219.08923187819386,768.1924784493734,322.3718309260095,850.3490913283177,658.0402778314105,,,33.477626131957045,1052.3920196503434,204.8328472794695,514.8530382423935,228.30616524488215,608.7463101040439,873.8224092937304,388.097121229165
labeled-data,turtle17,img483.png,,,1225.9221787749204,289.50918577443184,,,1263.4794875195805,287.1618539778905,1277.5634782988282,348.19248068796344,1122.6395797271045,268.38319960556043,988.8416673242525,141.627282592332,,,12.351639963085653,902.1627846717024,49.908948707745914,1010.1400473126005,418.44004076472476,500.76904746314574,432.52403154397234,606.3989783075028,1059.2616212204905,430.3490935669066
labeled-data,turtle17,img500.png,82.77159385932364,944.414757009445,1298.6894644676995,230.82589086089874,,,,,1340.9414368054424,282.46719038480654,1183.6702064371775,221.43656367473375,1265.8268193161218,428.0017617703651,1089.7769345755269,730.8075635241886,157.88621134864417,993.7087247368115,,,625.0052388603561,524.2423654285577,671.9518747911815,604.0516465109607,1082.7349391859032,268.3831996055592
