scorer,,,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan,Razhan
bodyparts,,,Tail,Tail,Right Eye,Right Eye,Left Eye,Left Eye,Nostrils,Nostrils,Beak,Beak,Head,Head,Right Flipper,Right Flipper,Left Flipper,Left Flipper,Right Hind Flipper,Right Hind Flipper,Left Hind Flipper,Left Hind Flipper,Scute,Scute,Shell,Shell,Neck,Neck
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,turtle9,img0023.png,,,1236.8994336119133,864.7838230846447,,,1421.8323621569025,838.364833292503,1424.8612786680474,953.8254388960308,1236.6042271017113,705.6684163767698,365.7638011277408,1038.641491846924,1487.6136291901594,796.9445625907508,,,,,263.9427940089749,634.3589271470969,603.3759627422172,642.9160658546577,942.8091314754596,585.8684744709194
labeled-data,turtle9,img0094.png,,,1190.9661539947208,876.8111905279843,1376.3708259918699,754.1588690529472,1364.9613077151223,856.8445335436759,1370.6660668534962,970.9397163111523,1148.1804604569172,691.4065185308352,424.04378058398925,1023.6242598762756,1462.0117831117066,862.5791095232598,,,,,258.2380348706011,622.9494088703493,574.8521670503482,631.5065475779099,905.7281970760297,571.6065766249849
labeled-data,turtle9,img0106.png,,,1179.5566357179732,853.9921539744889,1364.9613077151223,745.6017303453864,1353.5517894383747,828.3207378518068,1350.6994098691878,948.1206797576572,1162.4423583028517,668.5874819773398,423.14930637081653,1024.0019269386326,1452.2520731728455,845.9120692147246,,,,,249.68089616304036,625.8017884395363,569.1474079119743,605.8351314552278,914.2853357835904,531.6732626563683
labeled-data,turtle9,img0212.png,,,1131.0661830417957,865.4016722512367,1333.4062546393902,759.749351338883,1300.9666482354928,855.0406951503318,1305.02159903598,954.3869897622677,1152.9609440177105,692.8426631308447,431.179701530992,1011.1563009690892,1420.5876968498646,810.4362363449725,,,,,273.03662031199184,615.7985979215891,589.322782749992,609.7161717208581,923.8562237901847,534.6995819118448
labeled-data,turtle9,img0275.png,,,1110.3839606125953,846.9307935493576,1321.2414022379287,745.5570235371778,1286.7743204337876,838.8208919483832,1300.9666482354928,936.1397111600753,1124.5762884143003,664.4580075274345,441.31707853220996,992.9090223668968,1392.2030412464544,798.2713839435113,,,,,266.9541941112611,609.7161717208585,567.0205533473126,607.6886963206144,933.9936007914026,520.5072541101396
labeled-data,turtle9,img0374.png,,,1084.0267804094285,818.5461379459473,1307.0490744362235,737.4471219362034,1268.5270418315954,810.4362363449727,1276.6369434325698,913.8374817573958,1120.521337613813,636.0733519240242,412.93242292879967,1015.2112517695764,1390.175565846211,786.1065315420495,,,,,273.03662031199184,593.4963685189098,605.5425859519407,579.3040407172041,927.9111745906719,490.0951231064858
labeled-data,turtle9,img0455.png,,,1033.3398954033387,771.9141882719364,1272.5819926320826,702.9800246636541,1209.7302552245312,771.9141882719364,1240.1423862281852,865.1780566831414,1043.4772724045565,575.2490744483077,402.79504592758167,988.8540560980006,1353.681008641826,749.6119588692566,,,,,266.9541941112611,571.1941236478207,546.7457993448767,571.1941236478207,905.6089451879924,465.765402835154
labeled-data,turtle9,img0493.png,,,1039.4223216040693,773.9416636721799,1276.6369434325698,700.9525492634107,1223.9225830262362,765.8317620712055,1246.2248124289158,883.4253352853339,1094.1641574106463,599.578779251231,461.59183253464585,954.3869742938596,1355.7084840420698,727.3097294665772,,,,,260.87176791053025,589.4414022500132,585.2678319495049,563.0842220468464,925.8836991904283,453.6005504336925
